UniProt	Protein	Gene	Description	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_8h_5	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_8h_5	Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_16h_5	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_16h_5	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_24h_5	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_24h_5
P21333	FLNA_HUMAN	FLNA	Filamin-A	3764346880.0	3652615680.0	3458731780.0	3831162370.0	3483647490.0	3263301120.0	3616212480.0	3514316030.0	3557566980.0	3460966140.0	3518974210.0	4093700610.0	3544065020.0	3762246660.0	3622275070.0	3612269310.0	3656788220.0	3627290110.0	3261274880.0	3595889150.0	3573099520.0	3593937150.0	3672287230.0	3711951100.0	3574198780.0	3468197120.0	3498449410.0	3701827580.0	3774560260.0	3293520900.0
P21359	NF1_HUMAN	NF1	Neurofibromin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P21399	ACOHC_HUMAN	ACO1	Cytoplasmic aconitate hydratase	125704048.0	163011792.0	163050192.0	220598576.0	110143200.0	188061280.0	136133120.0	177785728.0	210687936.0	165124416.0	163138112.0	186023936.0	205459904.0	197882096.0	181345632.0	180150544.0	167924848.0	197457472.0	192761408.0	229961472.0	171588144.0	194624800.0	225353968.0	195278784.0	178988208.0	187129552.0	237227168.0	237670656.0	191445232.0	217422288.0
P21589	5NTD_HUMAN	NT5E	5'-nucleotidase	0.0	0.0	32021356.0	68023104.0	46991540.0	45495240.0	0.0	0.0	0.0	58569416.0	27797362.0	45785084.0	72102664.0	55230976.0	34385092.0	0.0	20637692.0	0.0	0.0	40989952.0	0.0	46106688.0	0.0	0.0	41305748.0	37928376.0	37701648.0	32397094.0	20463120.0	65394320.0
P21796	VDAC1_HUMAN	VDAC1	Non-selective voltage-gated ion channel VDAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P21953	ODBB_HUMAN	BCKDHB	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase	0.0	0.0	0.0	54054036.0	90418160.0	63669952.0	55678528.0	0.0	108633520.0	58210344.0	0.0	39666100.0	49831292.0	50606496.0	0.0	78060040.0	96434056.0	63523396.0	107548952.0	90832520.0	69525584.0	56892140.0	0.0	0.0	54222360.0	83333224.0	99676512.0	64086600.0	53427028.0	68193928.0
P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2	427649664.0	442152352.0	418459296.0	425920672.0	386449632.0	384481568.0	448391456.0	456459840.0	439824224.0	442034144.0	418217856.0	418752864.0	375310336.0	427602816.0	411069696.0	464339296.0	428538112.0	429206624.0	480138240.0	501018624.0	495079296.0	491351776.0	492260256.0	433098048.0	447304800.0	412515392.0	359594464.0	394272896.0	376977376.0	368987392.0
P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial	23076960.0	0.0	0.0	21721822.0	0.0	14632424.0	0.0	0.0	0.0	17027518.0	28521848.0	0.0	25250330.0	22530948.0	35193944.0	12869426.0	19380268.0	26793862.0	0.0	22200570.0	17620726.0	18740356.0	0.0	0.0	21429188.0	23918478.0	0.0	20871036.0	22759104.0	19350706.0
P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1	30659240.0	0.0	16452685.0	0.0	32036574.0	31760928.0	0.0	21333054.0	0.0	29808382.0	29062146.0	30257678.0	0.0	0.0	33982124.0	55167164.0	34069268.0	0.0	23438660.0	23930602.0	22066114.0	0.0	20326340.0	0.0	32484716.0	34104160.0	29394822.0	0.0	28351698.0	32623596.0
P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	59081240.0	52921484.0	43643120.0	80037872.0	51548196.0	28124168.0	66855744.0	44666264.0	59948124.0	34597344.0	35974984.0	58412828.0	44438376.0	36893752.0	32513822.0	49008484.0	55944732.0	65192216.0	36198988.0	70155688.0	0.0	121768432.0	63954796.0	56576680.0	106477544.0	66602852.0	69077128.0	86180112.0	61198652.0	48558128.0
P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin	36438316.0	47376020.0	72975728.0	0.0	0.0	71285256.0	44737208.0	69183408.0	82371704.0	64136648.0	84001128.0	90474176.0	87377000.0	77001536.0	0.0	86344128.0	81090680.0	98662032.0	69675120.0	95858384.0	77851592.0	150344992.0	97351504.0	118547384.0	109645552.0	96511088.0	81108376.0	93012360.0	79986704.0	108895464.0
P22090	RS4Y1_HUMAN	RPS4Y1	Small ribosomal subunit protein eS4, Y isoform 1	44534856.0	0.0	78191064.0	78827080.0	0.0	0.0	0.0	74787000.0	93204392.0	99533320.0	97342544.0	92390464.0	0.0	0.0	50133800.0	59287436.0	107130784.0	103380984.0	113692168.0	0.0	87529352.0	0.0	100023952.0	75517840.0	80974320.0	92272256.0	102580896.0	99935696.0	95161448.0	71134992.0
P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3	88297904.0	92777688.0	90863696.0	93812896.0	140803312.0	131112096.0	111070344.0	104826584.0	96945288.0	109285216.0	74688384.0	97878800.0	85330832.0	88982104.0	116532984.0	96284768.0	101458984.0	114288888.0	113189376.0	115097088.0	100872856.0	116307576.0	120780752.0	89180384.0	123046088.0	113084096.0	120399632.0	131554048.0	107784328.0	117524048.0
P22234	PUR6_HUMAN	PAICS	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase	162365616.0	242395200.0	187541648.0	320272064.0	175688384.0	236360480.0	154482304.0	286245536.0	230855456.0	220823696.0	299303808.0	232741296.0	224714208.0	310559936.0	222639504.0	256300160.0	279531552.0	244694400.0	232704496.0	242168256.0	260049664.0	365806816.0	321535776.0	241388992.0	365645792.0	301788512.0	269399552.0	239172512.0	300632448.0	248108384.0
P22307	SCP2_HUMAN	SCP2	Sterol carrier protein 2	92224088.0	55793464.0	81960504.0	103367792.0	61632888.0	75742928.0	0.0	58204184.0	39180196.0	47692996.0	72787560.0	77159312.0	43094508.0	95868728.0	55649644.0	106252424.0	67415840.0	65210084.0	51555648.0	55647948.0	50480452.0	38999412.0	50395620.0	63216376.0	77155032.0	47003020.0	101015064.0	71607432.0	91841264.0	66825080.0
P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	616774210.0	512408736.0	556868800.0	610318590.0	504605696.0	559788100.0	597544960.0	578136450.0	558277820.0	625532220.0	552263170.0	545357760.0	581884480.0	608003650.0	606427900.0	584762560.0	570050050.0	601851970.0	536232768.0	653591620.0	599361090.0	606710660.0	583679620.0	589756670.0	588405380.0	600283970.0	595325310.0	618542530.0	607927360.0	577823300.0
P22392	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B	945725180.0	731995900.0	662450240.0	1235410820.0	636325380.0	747629570.0	748798140.0	606367420.0	589242300.0	603242240.0	552587390.0	972631230.0	785678720.0	657858750.0	689487680.0	625666690.0	1003394500.0	885132350.0	764267460.0	619484420.0	592256580.0	1071850750.0	1148239100.0	765093180.0	1170640510.0	1007485310.0	910995900.0	1089301760.0	876907780.0	654044540.0
P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	51358200.0	43570788.0	14433501.0	48714884.0	0.0	43153080.0	0.0	33707308.0	34227316.0	33208160.0	54273172.0	31830078.0	74481864.0	47294660.0	49389652.0	44203812.0	31547470.0	37850012.0	41345156.0	64621148.0	36078712.0	30699016.0	40657448.0	39715300.0	47876652.0	21544028.0	45054476.0	33941184.0	67361408.0	43186868.0
P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	1147855870.0	833079300.0	995836740.0	1019826560.0	1035379780.0	1181916420.0	1097095810.0	1069090500.0	1101537660.0	1070301310.0	827557700.0	1180300420.0	1178037760.0	977113150.0	958211650.0	1108964480.0	1199581700.0	1343031810.0	1016248130.0	1045340420.0	991370560.0	1209361540.0	1054076540.0	1277608700.0	1037488190.0	1165453950.0	947295360.0	1075571330.0	983361600.0	1095742980.0
P22676	CALB2_HUMAN	CALB2	Calretinin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P22681	CBL_HUMAN	CBL	E3 ubiquitin-protein ligase CBL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P22692	IBP4_HUMAN	IGFBP4	Insulin-like growth factor-binding protein 4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P22694	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta	63953832.0	0.0	70276960.0	0.0	0.0	161067840.0	105475240.0	77481312.0	105098368.0	101290128.0	75119000.0	91378528.0	98464128.0	95146600.0	89932448.0	85638032.0	82065104.0	112470776.0	74148416.0	75191088.0	102464768.0	108098800.0	109010704.0	0.0	0.0	99424488.0	0.0	0.0	113886664.0	0.0
P22830	HEMH_HUMAN	FECH	Ferrochelatase, mitochondrial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23025	XPA_HUMAN	XPA	DNA repair protein complementing XP-A cells	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1	89424480.0	97557624.0	67567840.0	113713832.0	75962024.0	60238264.0	65000268.0	53782012.0	99743904.0	94194080.0	69729248.0	92954464.0	93339000.0	93590672.0	74139120.0	71429032.0	71146272.0	83241752.0	46995716.0	107883432.0	77011264.0	48834644.0	113672792.0	77383264.0	95004352.0	74309176.0	96220632.0	101573272.0	83757712.0	112246760.0
P23219	PGH1_HUMAN	PTGS1	Prostaglandin G/H synthase 1	0.0	0.0	28906600.0	0.0	0.0	28874162.0	0.0	0.0	0.0	0.0	0.0	24157790.0	0.0	0.0	18126258.0	0.0	38409896.0	0.0	46118980.0	0.0	0.0	0.0	0.0	0.0	0.0	44061844.0	0.0	0.0	31219286.0	46276560.0
P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich	436972480.0	395788256.0	436619648.0	415887776.0	438450112.0	616924160.0	328727520.0	447334016.0	392462048.0	496634592.0	316766976.0	441902816.0	398872960.0	421006912.0	383203648.0	395467968.0	498424512.0	482991776.0	456849248.0	402179776.0	454543424.0	461467168.0	417022368.0	489116736.0	512910048.0	406851584.0	425806400.0	470511328.0	460871296.0	392496832.0
P23258	TBG1_HUMAN	TUBG1	Tubulin gamma-1 chain	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B	2086987390.0	2509550080.0	2557302270.0	2985106180.0	2299747840.0	2806404100.0	2281287170.0	2827149310.0	2355917060.0	1936863870.0	2308064260.0	3155313920.0	3096193540.0	3029318660.0	3382223360.0	2765235460.0	2629603070.0	2847731200.0	2858025730.0	2478351100.0	2714543870.0	2729513220.0	2725769730.0	2939900930.0	2817007620.0	2407315970.0	2654174980.0	2625483260.0	2453020670.0	2316924670.0
P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial	0.0	0.0	0.0	20792348.0	0.0	0.0	0.0	0.0	25655312.0	23464618.0	0.0	0.0	0.0	49472892.0	43144608.0	0.0	0.0	0.0	0.0	0.0	0.0	22326426.0	27152288.0	0.0	25543218.0	0.0	41811700.0	0.0	0.0	29884966.0
P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic	215551296.0	271941728.0	308414848.0	347458240.0	279200480.0	364873216.0	311517120.0	351143040.0	279081536.0	405402304.0	410197312.0	340693088.0	367884064.0	417311488.0	452765600.0	375790752.0	416762816.0	405526144.0	400718848.0	457969088.0	382312480.0	404619360.0	389101632.0	362975744.0	384490976.0	441095488.0	445712192.0	425536704.0	415582688.0	455060896.0
P23396	RS3_HUMAN	RPS3	Small ribosomal subunit protein uS3	621256060.0	912567870.0	846453380.0	1020336830.0	773113090.0	826883390.0	730647300.0	911006530.0	914679740.0	832521980.0	823245380.0	881475260.0	933032060.0	889673470.0	756081470.0	821120380.0	840280380.0	862467710.0	942426690.0	892164290.0	980808960.0	974119810.0	932599170.0	1026554500.0	1146925570.0	880255680.0	919779840.0	835006980.0	947178620.0	1012619010.0
P23434	GCSH_HUMAN	GCSH	Glycine cleavage system H protein, mitochondrial	0.0	0.0	0.0	31568326.0	0.0	0.0	26653606.0	0.0	0.0	0.0	0.0	0.0	0.0	30874768.0	0.0	26572798.0	0.0	0.0	0.0	0.0	0.0	0.0	22822422.0	0.0	21410064.0	0.0	22706374.0	0.0	0.0	18681776.0
P23497	SP100_HUMAN	SP100	Nuclear autoantigen Sp-100	15097223.0	0.0	0.0	21077984.0	13970879.0	15709711.0	0.0	10240779.0	26934498.0	33068530.0	0.0	0.0	0.0	0.0	0.0	20163368.0	19926348.0	24807900.0	17820170.0	23602642.0	0.0	20733086.0	0.0	24389340.0	34084584.0	23939256.0	22009414.0	24322166.0	25448100.0	16448898.0
P23508	CRCM_HUMAN	MCC	Colorectal mutant cancer protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase	220373040.0	343835136.0	282855808.0	351681376.0	254394688.0	318821088.0	263373792.0	343411520.0	319662944.0	338914112.0	311135648.0	293557504.0	316577120.0	344196768.0	288615584.0	271216864.0	377092768.0	403667520.0	368114048.0	358627424.0	351664224.0	394886688.0	410891616.0	386957696.0	481552352.0	409574432.0	438720320.0	378397568.0	467589280.0	467260128.0
P23528	COF1_HUMAN	CFL1	Cofilin-1	9115062300.0	8671135700.0	7823441400.0	7186766300.0	7957147100.0	7647863300.0	7772150300.0	8185488900.0	7233435100.0	8369252900.0	6994255400.0	7835535400.0	6966874600.0	7078532100.0	6874827300.0	7693661700.0	8680135700.0	7839386100.0	7112747000.0	7339235800.0	6385868800.0	6899780600.0	6912515600.0	6510315000.0	7268208100.0	7896504300.0	7394047500.0	7380509200.0	6743850000.0	6019339800.0
P23588	IF4B_HUMAN	EIF4B	Eukaryotic translation initiation factor 4B	289138432.0	236072912.0	204122416.0	239153568.0	264662768.0	278154592.0	186462832.0	210598416.0	242422976.0	268413648.0	218159840.0	223680064.0	165019568.0	193352480.0	216012672.0	222524800.0	208359392.0	213559456.0	228332720.0	205120048.0	203397680.0	216652608.0	248760800.0	207660848.0	224177472.0	202376048.0	196966416.0	264858912.0	186699456.0	188374320.0
P23610	HAP40_HUMAN	F8A1	40-kDa huntingtin-associated protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23634	AT2B4_HUMAN	ATP2B4	Plasma membrane calcium-transporting ATPase 4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23743	DGKA_HUMAN	DGKA	Diacylglycerol kinase alpha	0.0	0.0	0.0	0.0	0.0	19301712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25849822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23786	CPT2_HUMAN	CPT2	Carnitine O-palmitoyltransferase 2, mitochondrial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23919	KTHY_HUMAN	DTYMK	Thymidylate kinase	0.0	56822804.0	56539164.0	58627864.0	0.0	26457358.0	42360908.0	48904828.0	34410892.0	36420304.0	46869896.0	38049996.0	38400420.0	48774620.0	43605540.0	42048204.0	32023932.0	43152260.0	39848440.0	47564924.0	54049636.0	45011328.0	41148744.0	42505628.0	54962868.0	46295116.0	49546084.0	46432848.0	49608252.0	47137592.0
P23921	RIR1_HUMAN	RRM1	Ribonucleoside-diphosphate reductase large subunit	54956744.0	48430068.0	45653456.0	78215016.0	28681590.0	20212036.0	80127248.0	36783880.0	0.0	45684996.0	0.0	52432748.0	91641048.0	105995792.0	75310424.0	90119416.0	37586976.0	94836936.0	0.0	57737704.0	80253256.0	43710900.0	83942376.0	73514960.0	83786680.0	56968144.0	96141080.0	100114344.0	84050664.0	98277728.0
P24385	CCND1_HUMAN	CCND1	G1/S-specific cyclin-D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24386	RAE1_HUMAN	CHM	Rab proteins geranylgeranyltransferase component A 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24522	GA45A_HUMAN	GADD45A	Growth arrest and DNA damage-inducible protein GADD45 alpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24534	EF1B_HUMAN	EEF1B2	Elongation factor 1-beta	1498100350.0	1264498050.0	1302025470.0	1167014140.0	1279005060.0	1057488640.0	1405888130.0	1337385090.0	1294374660.0	1389732220.0	1324757380.0	1105274370.0	1245084420.0	1206023170.0	1222448130.0	1136245120.0	1236348160.0	1269041540.0	1054790720.0	1402529410.0	1256874110.0	1121673470.0	1251897340.0	1257908740.0	1110081660.0	992102140.0	1096830080.0	1147192190.0	1247681540.0	985484290.0
P24557	THAS_HUMAN	TBXAS1	Thromboxane-A synthase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24593	IBP5_HUMAN	IGFBP5	Insulin-like growth factor-binding protein 5	0.0	0.0	22365294.0	0.0	41884604.0	0.0	0.0	27246340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54721268.0	0.0	0.0	0.0	0.0	0.0	0.0	21640102.0	0.0	0.0	0.0
P24666	PPAC_HUMAN	ACP1	Low molecular weight phosphotyrosine protein phosphatase	158432288.0	152718176.0	137289440.0	127922760.0	125784752.0	68783144.0	192151792.0	145935760.0	155339472.0	0.0	139616256.0	144704240.0	144512736.0	142352624.0	114103208.0	132919760.0	181989664.0	160832544.0	118881400.0	161780800.0	160443264.0	168469120.0	148712800.0	149726448.0	136727168.0	212329024.0	144690400.0	164945360.0	164279216.0	166316624.0
P24752	THIL_HUMAN	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial	82713864.0	121763720.0	86588744.0	78829864.0	0.0	74693832.0	77411744.0	81268512.0	80232392.0	75304560.0	106602816.0	120568656.0	92026432.0	122397480.0	96323704.0	81075848.0	103176896.0	84610472.0	89641952.0	92708064.0	113186976.0	92165544.0	102921408.0	91565736.0	121197240.0	278376768.0	78131240.0	75818368.0	62455260.0	83228448.0
P24821	TENA_HUMAN	TNC	Tenascin	0.0	0.0	0.0	0.0	15294820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23252004.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24844	MYL9_HUMAN	MYL9	Myosin regulatory light polypeptide 9	273424960.0	314612800.0	275680832.0	383918784.0	275507776.0	211256752.0	393544128.0	385530528.0	205196096.0	287203616.0	264221744.0	304455424.0	367130944.0	410939328.0	426681184.0	453377280.0	394922304.0	344521248.0	363808544.0	293346464.0	274185344.0	353998912.0	336069856.0	347995040.0	511900640.0	343749856.0	397192992.0	359584928.0	403979936.0	355611904.0
P24928	RPB1_HUMAN	POLR2A	DNA-directed RNA polymerase II subunit RPB1	41130792.0	39390264.0	44032404.0	38841116.0	34348524.0	40674032.0	0.0	38660132.0	42859492.0	30521848.0	31149890.0	47883612.0	40686264.0	40194072.0	37013700.0	44115400.0	45214648.0	48868996.0	33113986.0	45432908.0	29126130.0	26520612.0	39096228.0	42327336.0	31391602.0	34414172.0	36954132.0	42761704.0	41153356.0	33115214.0
P24941	CDK2_HUMAN	CDK2	Cyclin-dependent kinase 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P25098	ARBK1_HUMAN	GRK2	Beta-adrenergic receptor kinase 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P25205	MCM3_HUMAN	MCM3	DNA replication licensing factor MCM3	78830288.0	139899888.0	81325600.0	80294064.0	45582096.0	55446116.0	61427900.0	70897160.0	55591780.0	82364152.0	63914544.0	65033160.0	81271824.0	87096888.0	85137024.0	48260168.0	42844828.0	69238944.0	58462596.0	45578724.0	46589144.0	60799656.0	75284704.0	78360240.0	70557968.0	65338580.0	72559888.0	63676784.0	78742816.0	56376636.0
P25208	NFYB_HUMAN	NFYB	Nuclear transcription factor Y subunit beta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P25325	THTM_HUMAN	MPST	3-mercaptopyruvate sulfurtransferase	0.0	58909780.0	35248128.0	0.0	0.0	49949920.0	54505304.0	0.0	51102260.0	0.0	0.0	0.0	50189868.0	41802544.0	0.0	0.0	0.0	54545748.0	55980780.0	0.0	55673508.0	0.0	40181116.0	37509124.0	39615620.0	47427840.0	44867212.0	47875652.0	42353448.0	49497396.0
P25398	RS12_HUMAN	RPS12	Small ribosomal subunit protein eS12	1794967040.0	1345389310.0	1553979010.0	1885168260.0	1481810820.0	1444755970.0	1508632580.0	1450499200.0	1429469310.0	1464541180.0	1252284800.0	1711074560.0	1373456510.0	1499202430.0	1402320130.0	1491739650.0	1342611580.0	1364500860.0	1257111550.0	1508320640.0	1881666940.0	1621284100.0	1831698430.0	1529423490.0	1823780100.0	1356838780.0	1283231870.0	1429175550.0	1402704770.0	1233073790.0
P25685	DNJB1_HUMAN	DNAJB1	DnaJ homolog subfamily B member 1	39025620.0	41034524.0	44298860.0	50613976.0	49341340.0	56019856.0	47240596.0	47691940.0	41635496.0	56335416.0	35816608.0	56753320.0	46837456.0	0.0	62026220.0	45506004.0	44612060.0	53159336.0	46642540.0	58152224.0	46173708.0	36466000.0	36938376.0	42423360.0	44529464.0	52164384.0	55625616.0	46123576.0	60549288.0	57835432.0
P25686	DNJB2_HUMAN	DNAJB2	DnaJ homolog subfamily B member 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P25705	ATPA_HUMAN	ATP5F1A	ATP synthase subunit alpha, mitochondrial	116366112.0	133886288.0	118217656.0	118267304.0	92694872.0	98061264.0	96962360.0	102923744.0	99008272.0	108726584.0	216710608.0	169922992.0	181093712.0	220821120.0	227747728.0	103018128.0	106228600.0	131582304.0	112072000.0	111637256.0	171295328.0	118412984.0	127641960.0	145198944.0	109319656.0	104457288.0	138444016.0	136825040.0	101046104.0	124549384.0
P25786	PSA1_HUMAN	PSMA1	Proteasome subunit alpha type-1	314427808.0	457673248.0	397713056.0	532763200.0	444424000.0	469062592.0	342582912.0	540980610.0	549963460.0	471614720.0	568340540.0	524009408.0	546043650.0	528109344.0	493891904.0	471420000.0	496328480.0	602554300.0	563420420.0	490423808.0	586859260.0	547101060.0	614980220.0	588427260.0	566188030.0	548551680.0	632591870.0	615914690.0	617209980.0	508858176.0
P25787	PSA2_HUMAN	PSMA2	Proteasome subunit alpha type-2	167649312.0	329415840.0	305353600.0	295681152.0	326672352.0	372056064.0	268338256.0	356860160.0	369470240.0	383884096.0	372988960.0	321676480.0	327147008.0	331541248.0	277265024.0	276027168.0	308629408.0	330885152.0	421984000.0	328793888.0	356028832.0	354844320.0	336150592.0	367330144.0	325845376.0	379190944.0	325478144.0	367949312.0	290237760.0	333678720.0
P25788	PSA3_HUMAN	PSMA3	Proteasome subunit alpha type-3	267254432.0	471707552.0	424433184.0	419843264.0	353121344.0	519112896.0	347370816.0	475956096.0	416775680.0	462881760.0	410917088.0	456819808.0	440549280.0	455718304.0	459795168.0	393070272.0	488215616.0	483483104.0	552396800.0	398964288.0	462803648.0	514353664.0	439977920.0	413109408.0	404339008.0	480895296.0	511020768.0	488149280.0	482609440.0	442778112.0
