UniProt	Protein	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_8h_5	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_8h_5	Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_16h_5	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_16h_5	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_24h_5	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_24h_5
P0DPB6	RPAC2_HUMAN	47545408.0	43009648.0	45329136.0	0.0	51134064.0	48819492.0	0.0	63667184.0	42879864.0	40646324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28733746.0	41539456.0	0.0	0.0	0.0	0.0	50532448.0	0.0	0.0	0.0	0.0	0.0
P0DTL6	ZTRF1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P10070	GLI2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P10109	ADX_HUMAN	44689976.0	49680832.0	50218668.0	0.0	0.0	0.0	79556168.0	47764348.0	12487408.0	0.0	26822830.0	44434472.0	0.0	0.0	0.0	16963826.0	0.0	0.0	0.0	0.0	70654080.0	0.0	62796720.0	53212308.0	0.0	0.0	0.0	0.0	41096696.0	38057788.0
P10155	RO60_HUMAN	68901680.0	102714168.0	104113440.0	91874920.0	119274296.0	115345792.0	96678608.0	106455488.0	97988224.0	118235984.0	126710688.0	97442808.0	93313080.0	99432888.0	105269584.0	93844296.0	121516880.0	100568384.0	125905768.0	109236800.0	98608672.0	85574968.0	87024520.0	89138912.0	70353160.0	117934512.0	105304040.0	92969104.0	91696560.0	88722264.0
P10253	LYAG_HUMAN	76200640.0	88044392.0	73698824.0	66513532.0	84245144.0	86642896.0	56460532.0	70894200.0	60371516.0	78975504.0	103757808.0	100870776.0	111581296.0	89275704.0	113553984.0	93474200.0	101697120.0	86009560.0	91140168.0	99162104.0	97962000.0	79548560.0	62191420.0	75668736.0	97678968.0	85391056.0	93712736.0	108412200.0	100999552.0	124560520.0
P10301	RRAS_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P10321	HLAC_HUMAN	0.0	0.0	33277486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49917912.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28601692.0	0.0	0.0	27138910.0
P10398	ARAF_HUMAN	0.0	34189584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47771472.0	53540980.0	0.0	0.0	0.0	0.0	0.0	0.0	50339248.0	44591592.0	0.0	0.0	35415912.0	0.0	0.0	0.0	40714492.0	0.0	0.0	0.0	0.0
P10412	H14_HUMAN	5046207500.0	5792494100.0	3117895420.0	3348858880.0	6218902500.0	3365936900.0	4017835260.0	3592234500.0	3925823490.0	5904363500.0	2861441280.0	3297054210.0	3101367300.0	2875244540.0	3271294720.0	3394494720.0	1702847360.0	3197430530.0	3833047040.0	2793520900.0	4418531800.0	5174773200.0	2116157180.0	5024177200.0	5910185000.0	5054085600.0	4383090200.0	3831380220.0	3806808060.0	4262619390.0
P10515	ODP2_HUMAN	22921230.0	31986964.0	30817598.0	31407422.0	28400450.0	25691916.0	0.0	20818270.0	25367150.0	25396986.0	46564280.0	45877464.0	50470152.0	49642596.0	40025936.0	44769636.0	24118762.0	33997392.0	30042640.0	39994108.0	25730450.0	30220068.0	14679073.0	31173362.0	31908744.0	32513050.0	27489122.0	28227856.0	23744702.0	27682798.0
P10589	COT1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P10599	THIO_HUMAN	13326255100.0	15776096300.0	12692487200.0	10651208700.0	12592487400.0	12829628400.0	13136013300.0	15567559700.0	9757209600.0	12851955700.0	7721220600.0	7839983100.0	10005941200.0	7590371300.0	9471732700.0	16889255900.0	10853158900.0	10088589300.0	11319000100.0	11055731700.0	7695688200.0	8594453500.0	11527360500.0	8449563100.0	17848606700.0	10105441300.0	11657068500.0	13239317500.0	10794127400.0	15290173400.0
P10606	COX5B_HUMAN	83700688.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72494672.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59294152.0	0.0	0.0	0.0
P10619	PPGB_HUMAN	428652800.0	344980128.0	481056992.0	416472192.0	420425568.0	410645664.0	401448256.0	387890624.0	414199040.0	453461056.0	391975168.0	575454850.0	573409790.0	486242208.0	717406590.0	426637600.0	480966944.0	490995648.0	487833472.0	499896480.0	738905660.0	704572800.0	465363936.0	562919040.0	423264224.0	459666400.0	496180832.0	457643232.0	464006144.0	507408864.0
P10620	MGST1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P10644	KAP0_HUMAN	127594424.0	131513736.0	96324792.0	138476368.0	116194560.0	103366208.0	130935600.0	132771688.0	131831904.0	128522880.0	111754984.0	132317640.0	125595816.0	107217280.0	123842472.0	104265632.0	99732744.0	113820800.0	118050624.0	115967664.0	161206240.0	107251128.0	102087168.0	101058544.0	113847056.0	128498392.0	139989440.0	125411016.0	110897528.0	118343752.0
P10746	HEM4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P10768	ESTD_HUMAN	258629856.0	297684864.0	390168608.0	306648672.0	325683072.0	336557056.0	256178064.0	294628384.0	330529504.0	325540736.0	257961568.0	244161696.0	345765664.0	322810496.0	374660576.0	334354592.0	174245280.0	310052320.0	338161696.0	288975680.0	335236864.0	368533728.0	280569440.0	320276416.0	351418880.0	204705456.0	366553792.0	365293632.0	408173184.0	359901216.0
P10809	CH60_HUMAN	629866180.0	818062780.0	743577600.0	812095170.0	651035650.0	569853630.0	479632768.0	627429440.0	572250430.0	501055360.0	958208190.0	1070645700.0	794472770.0	796618750.0	939920640.0	632304190.0	619991810.0	510151168.0	633494340.0	648326980.0	869846340.0	727252220.0	698263490.0	689456510.0	717786940.0	464829664.0	539280640.0	521574208.0	462686688.0	536339008.0
P10909	CLUS_HUMAN	0.0	16971456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17868406.0	0.0	0.0	0.0	0.0
P10915	HPLN1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11021	BIP_HUMAN	5078557200.0	5092112400.0	5367994400.0	5690332700.0	4863961600.0	5879590900.0	5187541500.0	5550542800.0	5409988600.0	4715937300.0	4311541200.0	4510327300.0	4425289700.0	4024685820.0	5050768400.0	4381990900.0	4522766800.0	4040474880.0	4610209800.0	4723544100.0	4738223100.0	4325574700.0	4680154600.0	4398111700.0	5199552500.0	3910878720.0	4400313300.0	4150207230.0	3809230590.0	4214062340.0
P11047	LAMC1_HUMAN	210286256.0	182146992.0	207641232.0	185853488.0	231699376.0	197590928.0	221926304.0	196501376.0	207725952.0	240134656.0	151692608.0	168957296.0	176552096.0	172258640.0	201911984.0	186066352.0	214676416.0	198254416.0	195403184.0	184831472.0	144554464.0	146018240.0	152565472.0	155068560.0	138284336.0	179425584.0	189529840.0	181193824.0	192840720.0	181926720.0
P11117	PPAL_HUMAN	0.0	0.0	0.0	0.0	15020632.0	0.0	0.0	0.0	0.0	12114880.0	49952788.0	19676310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28143604.0	0.0	24243252.0	34216628.0	0.0	19795872.0	0.0	0.0	0.0
P11137	MTAP2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11142	HSP7C_HUMAN	5387450900.0	6677638100.0	6951854100.0	6934200300.0	5574603800.0	7301502500.0	6327602200.0	6441006600.0	5053124600.0	5265754600.0	6216567300.0	6166016500.0	6643396600.0	5826619400.0	6662107600.0	6312533000.0	6092667900.0	5714036200.0	6584139800.0	6704117200.0	5797963800.0	5661983700.0	5755825200.0	5159506400.0	5943841800.0	5095978500.0	5966230500.0	5824612400.0	5692348400.0	6237812700.0
P11166	GTR1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11172	UMPS_HUMAN	54276416.0	53972384.0	46507880.0	47558408.0	0.0	43229932.0	40118076.0	41202592.0	39758148.0	49422608.0	46916868.0	43281916.0	40645304.0	45244600.0	41689020.0	49094636.0	63201812.0	66255752.0	44367124.0	41311432.0	39894864.0	39219948.0	43115532.0	36602720.0	48940936.0	37597440.0	49291080.0	33800532.0	32885358.0	38213640.0
P11177	ODPB_HUMAN	73458096.0	68221728.0	74263312.0	89696912.0	64962964.0	83733808.0	72032736.0	69304992.0	72824616.0	61658052.0	113379568.0	101760808.0	115991888.0	117583216.0	100820848.0	76612816.0	116423680.0	81121680.0	81506304.0	101031232.0	87720432.0	78409224.0	67872464.0	53972440.0	41055964.0	88070584.0	78737120.0	90491832.0	73661456.0	76801656.0
P11182	ODB2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11216	PYGB_HUMAN	292242464.0	301388224.0	332163424.0	326904096.0	295416160.0	372463488.0	290959072.0	331567648.0	307386368.0	216500608.0	320958368.0	295639040.0	345843872.0	329958528.0	355798080.0	385926144.0	378538176.0	372433312.0	347121856.0	364102528.0	341048896.0	289194144.0	271027808.0	276810560.0	304895584.0	271760640.0	341336544.0	331932032.0	341842720.0	353307872.0
P11217	PYGM_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11233	RALA_HUMAN	14995930.0	16273674.0	22580934.0	16136341.0	0.0	0.0	0.0	25415806.0	14158961.0	8758625.0	17064630.0	9904614.0	21472002.0	20852212.0	0.0	25118398.0	24032792.0	9372759.0	14703790.0	18063392.0	16692553.0	10586712.0	22183218.0	7965315.0	0.0	0.0	10203415.0	16599526.0	0.0	0.0
P11274	BCR_HUMAN	0.0	0.0	0.0	0.0	0.0	14679025.0	0.0	0.0	0.0	0.0	14440024.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11279	LAMP1_HUMAN	402328128.0	531517376.0	738912380.0	491135616.0	560503550.0	0.0	786508420.0	0.0	576070660.0	561179260.0	544867900.0	0.0	525661504.0	582454210.0	665094720.0	494858944.0	456063200.0	421930112.0	684954300.0	451943488.0	951493060.0	753898300.0	589008640.0	636421630.0	713914820.0	708491780.0	518538464.0	509226304.0	520216192.0	390674368.0
P11310	ACADM_HUMAN	34816692.0	31076816.0	27933154.0	20289484.0	0.0	29738462.0	0.0	35610424.0	19301116.0	0.0	47365916.0	0.0	72703968.0	53323984.0	55774844.0	58878124.0	63213808.0	42373160.0	29773388.0	43732600.0	18790654.0	42780200.0	23751420.0	0.0	27988956.0	0.0	0.0	0.0	33773940.0	38653160.0
P11387	TOP1_HUMAN	129232968.0	160053120.0	140886240.0	145891600.0	143498096.0	147664752.0	81458928.0	137553776.0	107371760.0	94831400.0	129459560.0	127746800.0	102175640.0	143795920.0	135698688.0	136260704.0	141545632.0	123462376.0	131886848.0	138673664.0	100113664.0	101522832.0	98854376.0	95824752.0	109310360.0	112853928.0	135281616.0	139252496.0	133149256.0	115654560.0
P11388	TOP2A_HUMAN	23479882.0	24578128.0	0.0	28182596.0	19663264.0	21141144.0	9304703.0	27131708.0	38178672.0	37691480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11413	G6PD_HUMAN	960237950.0	884793470.0	1051044480.0	950568190.0	792989250.0	1022452290.0	914605820.0	979033600.0	954667780.0	730886020.0	881574210.0	858751940.0	937109500.0	943246530.0	1135404160.0	1032374140.0	1026277250.0	1075010820.0	1135895810.0	1145461500.0	1200710140.0	1033221380.0	987438780.0	827931900.0	1049449410.0	720052480.0	1032966340.0	1012191170.0	1078113920.0	1088174460.0
P11441	UBL4A_HUMAN	36410152.0	49497300.0	0.0	33177822.0	37916348.0	22511708.0	28115818.0	40322820.0	37626396.0	30968394.0	30439264.0	23203998.0	0.0	24759026.0	0.0	37021624.0	41776900.0	32139298.0	0.0	0.0	28911532.0	0.0	27446320.0	15724111.0	28210556.0	41228700.0	35031116.0	50346396.0	0.0	36252776.0
P11498	PYC_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22350286.0	0.0	17416944.0	36359836.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P11586	C1TC_HUMAN	203181568.0	245677360.0	232514800.0	251103744.0	224993744.0	243380912.0	239634384.0	223255600.0	223442352.0	217158096.0	253362368.0	249137696.0	238083168.0	229300848.0	257255440.0	254236576.0	217376144.0	237381616.0	225295840.0	261108736.0	232113920.0	252905504.0	202549280.0	216830464.0	227292304.0	255744192.0	239631856.0	228861088.0	250066608.0	223768640.0
P11717	MPRI_HUMAN	97635904.0	80403720.0	111578760.0	80731416.0	92861720.0	120064288.0	122106128.0	122782616.0	137534192.0	122194544.0	68400888.0	94988888.0	109926544.0	82995440.0	86831960.0	137425728.0	161157712.0	143151552.0	131396112.0	144740336.0	87787352.0	114183680.0	111797992.0	116387928.0	72368056.0	115456640.0	120816560.0	117498336.0	106241472.0	117861064.0
P11766	ADHX_HUMAN	749512130.0	758805120.0	778495170.0	746413570.0	706449150.0	873994370.0	591796540.0	791496380.0	855672260.0	664081340.0	768184510.0	699584380.0	666652220.0	740169090.0	838882240.0	876253950.0	921420100.0	941988990.0	812284860.0	969032000.0	874040450.0	704153020.0	748995780.0	672282050.0	811854850.0	661078780.0	890023040.0	900829060.0	850425730.0	921649280.0
P11802	CDK4_HUMAN	0.0	23817686.0	0.0	15675264.0	0.0	29030924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17408760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29358950.0	0.0	0.0
P11908	PRPS2_HUMAN	0.0	37491832.0	31635130.0	0.0	0.0	36428548.0	28492512.0	0.0	0.0	0.0	33942640.0	0.0	0.0	0.0	0.0	0.0	43815324.0	0.0	0.0	0.0	0.0	0.0	0.0	28562714.0	0.0	0.0	0.0	0.0	37429288.0	33259972.0
P11940	PABP1_HUMAN	768541890.0	826483650.0	694369600.0	814505920.0	751185860.0	815804800.0	674536830.0	723965060.0	616069950.0	542380480.0	737411840.0	820826050.0	944113730.0	771648510.0	721760260.0	802381760.0	711598020.0	663974400.0	809645120.0	815656580.0	618935870.0	726695940.0	721256130.0	698937150.0	734265280.0	575050370.0	698011780.0	671244740.0	694655300.0	702247740.0
P12004	PCNA_HUMAN	453052480.0	477622816.0	461205824.0	492339584.0	348521088.0	445806176.0	420214720.0	416987808.0	415062080.0	434370304.0	452302496.0	469799936.0	436218464.0	438474560.0	493517728.0	347458560.0	381292384.0	396880736.0	447207328.0	400169312.0	397234592.0	429373056.0	424017280.0	438231584.0	525571328.0	309724224.0	350449344.0	331058432.0	413250784.0	382441856.0
P12035	K2C3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P12081	HARS1_HUMAN	266615360.0	276411616.0	288702144.0	304800800.0	249333040.0	310936640.0	250098192.0	274312320.0	246962768.0	199592480.0	258423648.0	233948240.0	301485024.0	274177088.0	273400960.0	272787744.0	336835072.0	329886464.0	270201024.0	297718528.0	247209968.0	276053088.0	255257088.0	248065568.0	251553424.0	282613888.0	276822752.0	266480240.0	263839024.0	275250560.0
P12109	CO6A1_HUMAN	141014128.0	118942544.0	157048240.0	151051488.0	129619200.0	162664848.0	126657488.0	131287336.0	124153280.0	102352152.0	244003376.0	188831136.0	176939264.0	212557968.0	202726304.0	249227040.0	209067456.0	228349888.0	232327424.0	251482704.0	103753112.0	114820152.0	69456488.0	108931048.0	139579424.0	257595472.0	275819936.0	261522464.0	263909136.0	290381056.0
P12110	CO6A2_HUMAN	531800800.0	496104224.0	516509344.0	535665600.0	616657980.0	588372540.0	410929344.0	468452640.0	415108160.0	442143584.0	495696672.0	523111168.0	609935420.0	508424928.0	721032130.0	619841280.0	611235140.0	584148420.0	634197250.0	645159620.0	331001792.0	466103360.0	266145168.0	408696352.0	297719680.0	488513184.0	660257220.0	708472960.0	679833470.0	733851580.0
P12111	CO6A3_HUMAN	844741310.0	955107900.0	920037570.0	937981890.0	863371780.0	853296830.0	651640960.0	751904640.0	748645630.0	722815040.0	730234750.0	837142080.0	829614530.0	814204290.0	877527040.0	880525820.0	781048640.0	901988030.0	1013395650.0	907411200.0	418452480.0	449299648.0	343788640.0	404496544.0	472952128.0	893175810.0	919885890.0	906243070.0	942788480.0	970155900.0
P12235	ADT1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P12236	ADT3_HUMAN	0.0	21454508.0	46288484.0	0.0	0.0	36696568.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6232725.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6161862.5	0.0	0.0	0.0	0.0	0.0
P12268	IMDH2_HUMAN	192889424.0	235470400.0	223429968.0	256148512.0	214365328.0	203707824.0	190083328.0	223446208.0	209164656.0	201925120.0	215231776.0	192314960.0	179490080.0	207098480.0	201552672.0	202384912.0	175358224.0	137579376.0	189794432.0	180756896.0	215627200.0	173614640.0	245489648.0	154189072.0	231700960.0	185079504.0	192413472.0	198661664.0	187125840.0	198182656.0
P12270	TPR_HUMAN	152515856.0	149947792.0	143980816.0	149665328.0	154469328.0	161580928.0	163115232.0	169476560.0	171305376.0	198872160.0	144339344.0	124649664.0	135877216.0	134059320.0	152144032.0	132683472.0	134967648.0	124487048.0	118323448.0	123412952.0	163433040.0	168806000.0	190738368.0	170296192.0	203539248.0	160367360.0	148269264.0	153074048.0	141662080.0	140296016.0
P12277	KCRB_HUMAN	231303824.0	369590720.0	144571552.0	268852064.0	247132112.0	182736656.0	185818864.0	249814000.0	264577424.0	136257872.0	415800576.0	330319552.0	266950128.0	260409760.0	251436304.0	281090688.0	276585152.0	282997824.0	206018720.0	249574432.0	128664864.0	137645600.0	159811936.0	179824448.0	323346144.0	224288224.0	210795408.0	277752384.0	173894080.0	255131088.0
P12429	ANXA3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P12694	ODBA_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P12814	ACTN1_HUMAN	1528994430.0	1648479360.0	1516115970.0	1893371260.0	1181960830.0	1187682690.0	1206179330.0	1357399810.0	1448004480.0	1399633410.0	1835735040.0	1760539140.0	1993407100.0	1655436160.0	1831826300.0	1780144640.0	1762563710.0	1631446780.0	1638505860.0	1655793410.0	1480199420.0	1455874300.0	1477923200.0	1309484670.0	1860346240.0	1053935300.0	1361716610.0	1657859200.0	1443482750.0	1509574270.0
P12931	SRC_HUMAN	23062774.0	24534618.0	17491534.0	0.0	38093484.0	15427369.0	27875236.0	27775840.0	0.0	0.0	33609200.0	38793548.0	26218040.0	47129948.0	20135314.0	27575714.0	28228652.0	24003948.0	25170590.0	32707640.0	19387646.0	24700700.0	23092142.0	25661312.0	34016680.0	34165036.0	15711336.0	26815846.0	24951616.0	17415762.0
P12955	PEPD_HUMAN	127975464.0	180796960.0	167587856.0	191726592.0	160676016.0	151650992.0	138878480.0	151878624.0	158834112.0	152116848.0	179637248.0	121990112.0	162125008.0	150495792.0	204273040.0	180400864.0	162523584.0	166017328.0	169488128.0	192412496.0	168648848.0	181832784.0	154261472.0	129059208.0	171880144.0	162450624.0	168719360.0	180390944.0	175174400.0	170754864.0
P12956	XRCC6_HUMAN	579755710.0	669880830.0	704174660.0	716963840.0	536964930.0	810602370.0	561742530.0	745990780.0	558414340.0	523578464.0	763171650.0	889081660.0	961005570.0	802264960.0	799650690.0	830459390.0	821018880.0	762418370.0	795203460.0	921801790.0	592028860.0	684591420.0	694477950.0	683553090.0	658705730.0	602204350.0	706609280.0	673837570.0	628545540.0	677722050.0
P13010	XRCC5_HUMAN	594020350.0	659702020.0	656303940.0	555060930.0	598370880.0	681755710.0	592961470.0	610228480.0	508704672.0	402831008.0	566178370.0	658323580.0	871099580.0	648555070.0	711228990.0	693261630.0	633167620.0	685714110.0	674237060.0	605266620.0	719701060.0	664873980.0	597207680.0	667218180.0	644611200.0	446144960.0	594474690.0	620477180.0	595973820.0	650642300.0
P13073	COX41_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P13473	LAMP2_HUMAN	0.0	0.0	0.0	0.0	0.0	137802608.0	0.0	0.0	0.0	0.0	0.0	144035392.0	0.0	0.0	0.0	0.0	0.0	133215184.0	0.0	175258528.0	228857744.0	0.0	0.0	0.0	230777744.0	0.0	0.0	0.0	0.0	0.0
P13489	RINI_HUMAN	488387744.0	585032640.0	613898300.0	593863040.0	520770784.0	659953020.0	574101820.0	567822980.0	564825920.0	481702272.0	527900000.0	617803010.0	464379424.0	519238112.0	550104700.0	621698110.0	575230140.0	605882240.0	643937730.0	531913152.0	542942140.0	557852420.0	550435710.0	514071808.0	567172540.0	612917250.0	562868420.0	560803200.0	607120640.0	627509250.0
P13611	CSPG2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P13639	EF2_HUMAN	3613421060.0	3801614080.0	3884781060.0	3799910400.0	3366342400.0	4177661950.0	3409455100.0	3589003520.0	3215600380.0	3130114560.0	3197440770.0	3395815940.0	3415219200.0	3287733500.0	4001396990.0	3692579580.0	3177282820.0	3651110140.0	3715154690.0	3986766590.0	3429254910.0	4011943170.0	3276500990.0	3483569410.0	3899274240.0	3143270400.0	3275023360.0	3306661890.0	3433537540.0	3656635650.0
P13645	K1C10_HUMAN	0.0	66072488.0	19150154.0	0.0	0.0	52238548.0	55369584.0	39617664.0	0.0	29649300.0	24872456.0	112986216.0	65153056.0	24072236.0	431091392.0	0.0	0.0	60844864.0	0.0	149880192.0	33062052.0	122876392.0	141858416.0	223816336.0	97305352.0	114094120.0	0.0	100710304.0	169523744.0	113381056.0
P13646	K1C13_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P13647	K2C5_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609744640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53571108.0	0.0	0.0	0.0	0.0	0.0	0.0
P13667	PDIA4_HUMAN	1129127300.0	1067228610.0	1241110530.0	1218597500.0	1141880190.0	1214852350.0	1069007870.0	1109132290.0	1070048770.0	979730750.0	1054121790.0	1122844290.0	1280718590.0	1119261060.0	1518900610.0	1103320450.0	1204830460.0	1110170370.0	1125185790.0	1133333500.0	1454957950.0	1260106240.0	1143808510.0	1175055100.0	1246411650.0	949178820.0	1057781440.0	970542980.0	1049771900.0	1133805310.0
P13674	P4HA1_HUMAN	613736770.0	604578560.0	691133180.0	656301440.0	562927360.0	677577540.0	499585888.0	588318720.0	587020420.0	574828160.0	588617150.0	587406020.0	612219070.0	659891460.0	829030340.0	677824960.0	611311870.0	701730300.0	676677570.0	672988220.0	538540420.0	643376450.0	576197310.0	587235900.0	556356100.0	426191520.0	637763650.0	629860290.0	639325180.0	699708930.0
P13693	TCTP_HUMAN	1155348100.0	1162592640.0	1064803780.0	931356990.0	1146084480.0	1076982400.0	1547776260.0	1530404220.0	921743230.0	887499900.0	614057410.0	552239490.0	985044740.0	817974140.0	863515710.0	885174590.0	671783040.0	1021916220.0	862140740.0	806113470.0	1644592380.0	1024957440.0	1306411650.0	1096755460.0	1431104260.0	362381376.0	1369652740.0	984072380.0	1055159620.0	1279084930.0
P13716	HEM2_HUMAN	0.0	9823771.0	0.0	0.0	0.0	39871576.0	0.0	0.0	0.0	0.0	20513286.0	12500668.0	17343060.0	15101910.0	0.0	20137886.0	0.0	0.0	0.0	27227996.0	0.0	0.0	21674870.0	8360218.5	10251943.0	19792322.0	14182434.0	22858372.0	0.0	14120616.0
P13726	TF_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
